file,label,energy,rms,zcr
speech_00198.wav,speech,193332.546875,0.18677115440368652,0.1487961814710625
speech_00199.wav,speech,39478.7734375,0.08652758598327637,0.060606577824709046
speech_00200.wav,speech,17546.779296875,0.05867042392492294,0.07178315568809061
speech_00201.wav,speech,38066.671875,0.12038861215114594,0.12542723547380352
speech_00202.wav,speech,27855.56640625,0.07267074286937714,0.07093983114294647
speech_00203.wav,speech,19559.7890625,0.05928798019886017,0.06017943200889774
speech_00204.wav,speech,21476.677734375,0.06589987128973007,0.06691647664001744
speech_00205.wav,speech,3024.040283203125,0.12794898450374603,0.06487692116133154
speech_00206.wav,speech,101758.703125,0.13814054429531097,0.06632862501661985
speech_00207.wav,speech,65842.5234375,0.13077852129936218,0.06801724471583806
speech_00208.wav,speech,170051.453125,0.18054193258285522,0.08560143023657672
speech_00209.wav,speech,272635.03125,0.22061172127723694,0.06822000018208567
speech_00210.wav,speech,254099.171875,0.2067287415266037,0.08304551927542675
speech_00211.wav,speech,271517.25,0.21891511976718903,0.08111763645821034
speech_00212.wav,speech,45822.91015625,0.13931944966316223,0.07669013753394507
speech_00213.wav,speech,170545.28125,0.17023470997810364,0.081897596907642
speech_00214.wav,speech,252776.15625,0.20407147705554962,0.07091813694744717
speech_00215.wav,speech,176690.921875,0.18049688637256622,0.06930141557782801
speech_00216.wav,speech,231981.90625,0.19559423625469208,0.07533116009392854
speech_00217.wav,speech,217606.21875,0.1923167109489441,0.07986478840299488
speech_00218.wav,speech,225640.234375,0.19837571680545807,0.07162038027758055
speech_00219.wav,speech,133222.078125,0.15399715304374695,0.08406224794614212
speech_00220.wav,speech,204187.109375,0.1933714598417282,0.06990207556295151
speech_00221.wav,speech,205252.875,0.1895669847726822,0.08334922183126887
speech_00222.wav,speech,82071.0859375,0.11852862685918808,0.09274501053535417
speech_00223.wav,speech,39828.00390625,0.13183782994747162,0.15192287466522128
speech_00224.wav,speech,56022.53125,0.1333669275045395,0.07201940261213921
speech_00225.wav,speech,227864.953125,0.20076808333396912,0.07405434062152239
speech_00226.wav,speech,206441.96875,0.19102448225021362,0.08105469630339805
speech_00227.wav,speech,165415.1875,0.16425040364265442,0.08830781811577999
speech_00228.wav,speech,240737.796875,0.2025241255760193,0.07320083845612442
speech_00229.wav,speech,28242.23828125,0.22993965446949005,0.07177263698636548
speech_00230.wav,speech,150804.625,0.1740439534187317,0.05751435327938513
speech_00231.wav,speech,290838.25,0.2298254817724228,0.06554564740106632
speech_00232.wav,speech,262539.28125,0.20653468370437622,0.0560451256994836
speech_00233.wav,speech,278942.03125,0.22265814244747162,0.06407097582697811
speech_00234.wav,speech,236256.1875,0.21818490326404572,0.058366524753071754
speech_00235.wav,speech,38591.1171875,0.0940030887722969,0.1025650537106278
speech_00236.wav,speech,337189.21875,0.24120406806468964,0.049103823727987696
speech_00237.wav,speech,297738.625,0.24345597624778748,0.04747500626572777
speech_00238.wav,speech,295197.03125,0.22720544040203094,0.05260073667472312
speech_00239.wav,speech,248974.40625,0.21183139085769653,0.04951735421545256
speech_00240.wav,speech,213090.09375,0.19939108192920685,0.05658565490493278
speech_00241.wav,speech,57335.3125,0.08911724388599396,0.06679318759463271
speech_00242.wav,speech,90307.96875,0.11200821399688721,0.0491636912861604
speech_00243.wav,speech,47686.58984375,0.0790499672293663,0.07682724562680124
speech_00244.wav,speech,62057.87890625,0.09245087206363678,0.0708416986438797
speech_00245.wav,speech,56984.1796875,0.08820264786481857,0.0669904197007421
speech_00246.wav,speech,10729.9130859375,0.12190048396587372,0.0750278016671306
speech_00247.wav,speech,59281.078125,0.08868040889501572,0.06601841132203576
speech_00248.wav,speech,25759.6171875,0.10132322460412979,0.05740580657991909
speech_00249.wav,speech,66808.671875,0.09113126993179321,0.059220242852271725
speech_00250.wav,speech,84152.671875,0.10421498864889145,0.05870563666777271
speech_00251.wav,speech,91565.109375,0.10942201316356659,0.0625036694907198
speech_00252.wav,speech,83590.65625,0.10211186110973358,0.05915943099552831
speech_00253.wav,speech,60935.359375,0.08846894651651382,0.06076537736276798
speech_00254.wav,speech,65252.58984375,0.09165532141923904,0.05845418595049462
speech_00255.wav,speech,65600.25,0.09146218001842499,0.06041072344664616
speech_00256.wav,speech,83512.71875,0.10209786891937256,0.06882446313151719
speech_00257.wav,speech,91914.40625,0.155058816075325,0.12735584882493012
speech_00258.wav,speech,96105.09375,0.104820117354393,0.059644500448670215
speech_00259.wav,speech,70727.65625,0.09269103407859802,0.05901319447304164
speech_00260.wav,speech,70819.90625,0.09403219819068909,0.05778656907181639
speech_00261.wav,speech,22845.005859375,0.09793861210346222,0.059411868685914436
speech_00262.wav,speech,25629.294921875,0.06597800552845001,0.05565528494722551
speech_00263.wav,speech,78027.9765625,0.1127605065703392,0.05568741211712643
speech_00264.wav,speech,65719.96875,0.10559649765491486,0.06135661323629641
speech_00265.wav,speech,71070.90625,0.10925871878862381,0.058074788039973804
speech_00266.wav,speech,66429.90625,0.10429024696350098,0.05274802424947349
speech_00267.wav,speech,72056.484375,0.1108003556728363,0.059109350782598234
speech_00268.wav,speech,376737.875,0.23239344358444214,0.1245455870823519
speech_00269.wav,speech,69164.3515625,0.10652602463960648,0.05654804240684802
speech_00270.wav,speech,29263.439453125,0.06942927092313766,0.054331949806933906
speech_00271.wav,speech,42083.234375,0.07771511375904083,0.05396795190015154
speech_00272.wav,speech,52526.671875,0.09198615700006485,0.05838467633811171
speech_00273.wav,speech,23024.060546875,0.05743290111422539,0.05148996164656589
speech_00274.wav,speech,48616.109375,0.09301828593015671,0.05580089268187027
speech_00275.wav,speech,56189.54296875,0.09664954245090485,0.06797490191228038
speech_00276.wav,speech,64409.25390625,0.10455521941184998,0.059425799981296414
speech_00277.wav,speech,36316.5390625,0.07843314856290817,0.06655442700432748
speech_00278.wav,speech,25912.78515625,0.06811419874429703,0.08566283851300553
speech_00279.wav,speech,56008.703125,0.09156163036823273,0.11210874627421061
speech_00280.wav,speech,12137.6025390625,0.060529012233018875,0.06154163795297082
speech_00281.wav,speech,83110.1171875,0.09976769983768463,0.05423102630866352
speech_00282.wav,speech,83866.171875,0.09993220865726471,0.061402960395684734
speech_00283.wav,speech,68068.2578125,0.0920206606388092,0.059983984532397235
speech_00284.wav,speech,69495.0703125,0.09239030629396439,0.06278128473357106
speech_00285.wav,speech,95565.6875,0.10800433158874512,0.07195016843943389
speech_00286.wav,speech,88048.2421875,0.10325580835342407,0.06498513801658667
speech_00287.wav,speech,85135.796875,0.10312850028276443,0.06778690845920345
speech_00288.wav,speech,72973.3671875,0.09335297346115112,0.051897893824567665
speech_00289.wav,speech,130007.5703125,0.12277667224407196,0.0478603021905236
speech_00290.wav,speech,29925.8359375,0.0719527155160904,0.2069231819212746
speech_00291.wav,speech,69005.796875,0.09030213952064514,0.05733298402010135
speech_00292.wav,speech,87461.421875,0.10560967773199081,0.08331838117831653
speech_00293.wav,speech,46041.7734375,0.09535035490989685,0.07385352632095478
speech_00294.wav,speech,26645.763671875,0.0634831041097641,0.046164370653808205
speech_00295.wav,speech,30110.583984375,0.06947901099920273,0.04212219634120554
speech_00296.wav,speech,30136.150390625,0.0652877539396286,0.051832235537962165
speech_00297.wav,speech,62863.109375,0.09414269030094147,0.044044738391843426
speech_00298.wav,speech,62417.41796875,0.0940457433462143,0.04031645208193315
speech_00299.wav,speech,45763.30078125,0.07859613001346588,0.042416288135412476
speech_00300.wav,speech,67900.203125,0.10137467086315155,0.06182936920010068
speech_00301.wav,speech,62138.44921875,0.11458712071180344,0.08167431910421578
speech_00302.wav,speech,38677.03125,0.07177317142486572,0.059320899527029486
speech_00303.wav,speech,40509.71484375,0.07902301847934723,0.04276351335623718
speech_00304.wav,speech,47420.98046875,0.0853409394621849,0.05080969953091012
speech_00305.wav,speech,55223.59765625,0.09089477360248566,0.04805092158938769
speech_00306.wav,speech,37117.65625,0.07360236346721649,0.04647619948336751
speech_00307.wav,speech,1909.0035400390625,0.052374958992004395,0.05821367141865648
speech_00308.wav,speech,26535.955078125,0.06738115847110748,0.05662625185233853
speech_00309.wav,speech,39206.9921875,0.08046109974384308,0.054237733688744814
speech_00310.wav,speech,15017.2939453125,0.05056081712245941,0.047235129925631544
speech_00311.wav,speech,21891.814453125,0.06120651960372925,0.047906464403674465
speech_00312.wav,speech,108036.2890625,0.15163862705230713,0.08471949700312809
speech_00313.wav,speech,34347.0078125,0.07549653202295303,0.05147260764420778
speech_00314.wav,speech,29590.744140625,0.07047001272439957,0.0604245365426568
speech_00315.wav,speech,29415.44140625,0.07138986885547638,0.051116841390520855
speech_00316.wav,speech,28634.607421875,0.07054606080055237,0.046445413447639326
speech_00317.wav,speech,6200.96923828125,0.07107477635145187,0.0587412496262787
speech_00318.wav,speech,379564.4375,0.22977611422538757,0.05687066801926634
speech_00319.wav,speech,380909.46875,0.2307962328195572,0.05648864718704163
speech_00320.wav,speech,334737.25,0.21453532576560974,0.058794598397690925
speech_00321.wav,speech,295502.875,0.2035108208656311,0.06119627256467839
speech_00322.wav,speech,337867.625,0.23444004356861115,0.06330800993415135
speech_00323.wav,speech,79788.5625,0.1341637372970581,0.13478093242544814
speech_00324.wav,speech,67249.453125,0.10616738349199295,0.0800617600232237
speech_00325.wav,speech,177128.375,0.18383802473545074,0.06843070620157568
speech_00326.wav,speech,462551.59375,0.29970455169677734,0.05835638852656294
speech_00327.wav,speech,443716.46875,0.27861055731773376,0.06498643601151037
speech_00328.wav,speech,407503.84375,0.26690438389778137,0.07452066921442668
speech_00329.wav,speech,318308.40625,0.23779559135437012,0.07370958048675112
speech_00330.wav,speech,267543.0625,0.2199075073003769,0.06458789396787903
speech_00331.wav,speech,251384.6875,0.2116900086402893,0.07040652415227323
speech_00332.wav,speech,146776.390625,0.16298387944698334,0.06056315163374349
speech_00333.wav,speech,307607.75,0.23791906237602234,0.06293208671904199
speech_00334.wav,speech,28575.796875,0.11907325685024261,0.14323529513917316
speech_00335.wav,speech,13339.7197265625,0.09764406830072403,0.12731011443629883
speech_00336.wav,speech,429800.09375,0.27353566884994507,0.05634645290416497
speech_00337.wav,speech,439279.96875,0.27463194727897644,0.06436171317832252
speech_00338.wav,speech,357372.4375,0.2492799311876297,0.07229024181543543
speech_00339.wav,speech,60528.6328125,0.24836131930351257,0.06814168039874491
speech_00340.wav,speech,106012.640625,0.13460442423820496,0.07854565938583713
speech_00341.wav,speech,78183.3359375,0.12459792196750641,0.08349392453930925
speech_00342.wav,speech,94522.3671875,0.12961862981319427,0.08534697571044715
speech_00343.wav,speech,71098.6953125,0.11681769043207169,0.08812534320496868
speech_00344.wav,speech,73277.1875,0.11726710200309753,0.09471949591631183
speech_00345.wav,speech,66815.2890625,0.11406679451465607,0.0919150358145809
speech_00346.wav,speech,26149.912109375,0.11722008138895035,0.16880604943779134
speech_00347.wav,speech,80129.046875,0.11806262284517288,0.08654465865746658
speech_00348.wav,speech,69879.3125,0.1155802458524704,0.08589935421019358
speech_00349.wav,speech,95397.9140625,0.1328624039888382,0.07538304653069562
speech_00350.wav,speech,94112.25,0.13347528874874115,0.08360152721436713
speech_00351.wav,speech,116550.765625,0.14185063540935516,0.08397396621284152
speech_00352.wav,speech,71124.578125,0.1272781491279602,0.08192727946085154
speech_00353.wav,speech,172293.390625,0.21623332798480988,0.06306964217820993
speech_00354.wav,speech,389092.5625,0.26616352796554565,0.06253606172547516
speech_00355.wav,speech,291136.15625,0.22286251187324524,0.06515812278359152
speech_00356.wav,speech,387808.8125,0.252778559923172,0.06811122045962956
speech_00357.wav,speech,31851.53125,0.0924975648522377,0.1479585655846582
speech_00358.wav,speech,372907.5,0.2572188079357147,0.0672470809405926
speech_00359.wav,speech,276393.9375,0.22062945365905762,0.06809556541922013
speech_00360.wav,speech,336886.1875,0.24354353547096252,0.06230581262338772
speech_00361.wav,speech,356392.1875,0.25554442405700684,0.061907251261974536
speech_00362.wav,speech,89608.0859375,0.27297332882881165,0.05557980938980957
speech_00363.wav,speech,247991.390625,0.20910994708538055,0.047764213127752975
speech_00364.wav,speech,95266.5703125,0.2121478170156479,0.04461999915907591
speech_00365.wav,speech,39421.87890625,0.12256325036287308,0.21986808768293795
speech_00366.wav,speech,65047.9609375,0.1295476257801056,0.09500353335557322
speech_00367.wav,speech,28518.322265625,0.08196593075990677,0.08048060697338083
speech_00368.wav,speech,107613.4609375,0.13029560446739197,0.09471005469648115
speech_00369.wav,speech,33916.10546875,0.10545019060373306,0.07720324621099978
speech_00370.wav,speech,171687.796875,0.17014604806900024,0.13603169616894462
speech_00371.wav,speech,27223.134765625,0.068290114402771,0.13838157452266311
speech_00372.wav,speech,23143.439453125,0.11092129349708557,0.10529606244208653
speech_00373.wav,speech,173290.546875,0.15613983571529388,0.1404054783913166
speech_00374.wav,speech,15001.7392578125,0.05930633842945099,0.14852155784524942
speech_00375.wav,speech,34953.5,0.10394031554460526,0.09329721987575412
speech_00376.wav,speech,52424.2890625,0.08825737237930298,0.10527263593462283
speech_00377.wav,speech,13471.109375,0.08169224858283997,0.137193909120318
speech_00378.wav,speech,48403.03515625,0.14856380224227905,0.09998089409262671
speech_00379.wav,speech,13976.6982421875,0.06595200300216675,0.24822245438382412
speech_00380.wav,speech,6636.1826171875,0.06350340694189072,0.12808831313096325
speech_00381.wav,speech,112145.6953125,0.15764345228672028,0.07633227475098274
speech_00382.wav,speech,47424.03515625,0.08612661808729172,0.1886606231325115
